"","city","round","CASEID","WORKGROUP","intervention2","intervention3","intervention4","alter","var","weight","weight_label"
"14942",2,2,216,"police",FALSE,TRUE,TRUE,"city_govt","shareGoals",NA,NA
"14943",2,2,216,"police",FALSE,TRUE,TRUE,"corrections","shareGoals",NA,NA
"14944",2,2,216,"police",FALSE,TRUE,TRUE,"da_office","shareGoals",NA,NA
"14945",2,2,216,"police",FALSE,TRUE,TRUE,"emp_devel","shareGoals",NA,NA
"14946",2,2,216,"police",FALSE,TRUE,TRUE,"faith_based","shareGoals",NA,NA
"14947",2,2,216,"police",FALSE,TRUE,TRUE,"family_social","shareGoals",NA,NA
"14948",2,2,216,"police",FALSE,TRUE,TRUE,"health","shareGoals",NA,NA
"14949",2,2,216,"police",FALSE,TRUE,TRUE,"parole","shareGoals",NA,NA
"14950",2,2,216,"police",FALSE,TRUE,TRUE,"police","shareGoals",NA,NA
"14951",2,2,216,"police",FALSE,TRUE,TRUE,"probation","shareGoals",NA,NA
"14952",2,2,216,"police",FALSE,TRUE,TRUE,"research","shareGoals",NA,NA
"14953",2,2,216,"police",FALSE,TRUE,TRUE,"school","shareGoals",NA,NA
"14954",2,2,216,"police",FALSE,TRUE,TRUE,"youth_out","shareGoals",NA,NA
"14955",2,2,216,"police",FALSE,TRUE,TRUE,"city_govt","knowYourWork",NA,NA
"14956",2,2,216,"police",FALSE,TRUE,TRUE,"corrections","knowYourWork",NA,NA
"14957",2,2,216,"police",FALSE,TRUE,TRUE,"da_office","knowYourWork",NA,NA
"14958",2,2,216,"police",FALSE,TRUE,TRUE,"emp_devel","knowYourWork",NA,NA
"14959",2,2,216,"police",FALSE,TRUE,TRUE,"faith_based","knowYourWork",NA,NA
"14960",2,2,216,"police",FALSE,TRUE,TRUE,"family_social","knowYourWork",NA,NA
"14961",2,2,216,"police",FALSE,TRUE,TRUE,"health","knowYourWork",NA,NA
"14962",2,2,216,"police",FALSE,TRUE,TRUE,"parole","knowYourWork",NA,NA
"14963",2,2,216,"police",FALSE,TRUE,TRUE,"police","knowYourWork",NA,NA
"14964",2,2,216,"police",FALSE,TRUE,TRUE,"probation","knowYourWork",NA,NA
"14965",2,2,216,"police",FALSE,TRUE,TRUE,"research","knowYourWork",NA,NA
"14966",2,2,216,"police",FALSE,TRUE,TRUE,"school","knowYourWork",NA,NA
"14967",2,2,216,"police",FALSE,TRUE,TRUE,"youth_out","knowYourWork",NA,NA
"14968",2,2,216,"police",FALSE,TRUE,TRUE,"city_govt","respectYourWork",NA,NA
"14969",2,2,216,"police",FALSE,TRUE,TRUE,"corrections","respectYourWork",NA,NA
"14970",2,2,216,"police",FALSE,TRUE,TRUE,"da_office","respectYourWork",NA,NA
"14971",2,2,216,"police",FALSE,TRUE,TRUE,"emp_devel","respectYourWork",NA,NA
"14972",2,2,216,"police",FALSE,TRUE,TRUE,"faith_based","respectYourWork",NA,NA
"14973",2,2,216,"police",FALSE,TRUE,TRUE,"family_social","respectYourWork",NA,NA
"14974",2,2,216,"police",FALSE,TRUE,TRUE,"health","respectYourWork",NA,NA
"14975",2,2,216,"police",FALSE,TRUE,TRUE,"parole","respectYourWork",NA,NA
"14976",2,2,216,"police",FALSE,TRUE,TRUE,"police","respectYourWork",NA,NA
"14977",2,2,216,"police",FALSE,TRUE,TRUE,"probation","respectYourWork",NA,NA
"14978",2,2,216,"police",FALSE,TRUE,TRUE,"research","respectYourWork",NA,NA
"14979",2,2,216,"police",FALSE,TRUE,TRUE,"school","respectYourWork",NA,NA
"14980",2,2,216,"police",FALSE,TRUE,TRUE,"youth_out","respectYourWork",NA,NA
"14981",2,3,216,"police",FALSE,TRUE,TRUE,"city_govt","commFreq",4,"(4) Too Often"
"14982",2,3,216,"police",FALSE,TRUE,TRUE,"corrections","commFreq",2,"(2) Not Enough"
"14983",2,3,216,"police",FALSE,TRUE,TRUE,"da_office","commFreq",3,"(3) Just About the RIght Amount"
"14984",2,3,216,"police",FALSE,TRUE,TRUE,"emp_devel","commFreq",3,"(3) Just About the RIght Amount"
"14985",2,3,216,"police",FALSE,TRUE,TRUE,"faith_based","commFreq",3,"(3) Just About the RIght Amount"
"14986",2,3,216,"police",FALSE,TRUE,TRUE,"family_social","commFreq",3,"(3) Just About the RIght Amount"
"14987",2,3,216,"police",FALSE,TRUE,TRUE,"health","commFreq",2,"(2) Not Enough"
"14988",2,3,216,"police",FALSE,TRUE,TRUE,"parole","commFreq",3,"(3) Just About the RIght Amount"
"14989",2,3,216,"police",FALSE,TRUE,TRUE,"police","commFreq",NA,NA
"14990",2,3,216,"police",FALSE,TRUE,TRUE,"probation","commFreq",3,"(3) Just About the RIght Amount"
"14991",2,3,216,"police",FALSE,TRUE,TRUE,"research","commFreq",4,"(4) Too Often"
"14992",2,3,216,"police",FALSE,TRUE,TRUE,"school","commFreq",3,"(3) Just About the RIght Amount"
"14993",2,3,216,"police",FALSE,TRUE,TRUE,"youth_out","commFreq",3,"(3) Just About the RIght Amount"
"14994",2,3,216,"police",FALSE,TRUE,TRUE,"city_govt","commTimely",5,"(5) Always"
"14995",2,3,216,"police",FALSE,TRUE,TRUE,"corrections","commTimely",4,"(4) Often"
"14996",2,3,216,"police",FALSE,TRUE,TRUE,"da_office","commTimely",4,"(4) Often"
"14997",2,3,216,"police",FALSE,TRUE,TRUE,"emp_devel","commTimely",3,"(3) Sometimes"
"14998",2,3,216,"police",FALSE,TRUE,TRUE,"faith_based","commTimely",4,"(4) Often"
"14999",2,3,216,"police",FALSE,TRUE,TRUE,"family_social","commTimely",4,"(4) Often"
"15000",2,3,216,"police",FALSE,TRUE,TRUE,"health","commTimely",3,"(3) Sometimes"
"15001",2,3,216,"police",FALSE,TRUE,TRUE,"parole","commTimely",4,"(4) Often"
"15002",2,3,216,"police",FALSE,TRUE,TRUE,"police","commTimely",NA,NA
"15003",2,3,216,"police",FALSE,TRUE,TRUE,"probation","commTimely",4,"(4) Often"
"15004",2,3,216,"police",FALSE,TRUE,TRUE,"research","commTimely",5,"(5) Always"
"15005",2,3,216,"police",FALSE,TRUE,TRUE,"school","commTimely",5,"(5) Always"
"15006",2,3,216,"police",FALSE,TRUE,TRUE,"youth_out","commTimely",4,"(4) Often"
"15007",2,3,216,"police",FALSE,TRUE,TRUE,"city_govt","commAccurately",4,"(4) Often"
"15008",2,3,216,"police",FALSE,TRUE,TRUE,"corrections","commAccurately",4,"(4) Often"
"15009",2,3,216,"police",FALSE,TRUE,TRUE,"da_office","commAccurately",4,"(4) Often"
"15010",2,3,216,"police",FALSE,TRUE,TRUE,"emp_devel","commAccurately",4,"(4) Often"
"15011",2,3,216,"police",FALSE,TRUE,TRUE,"faith_based","commAccurately",4,"(4) Often"
"15012",2,3,216,"police",FALSE,TRUE,TRUE,"family_social","commAccurately",4,"(4) Often"
"15013",2,3,216,"police",FALSE,TRUE,TRUE,"health","commAccurately",4,"(4) Often"
"15014",2,3,216,"police",FALSE,TRUE,TRUE,"parole","commAccurately",4,"(4) Often"
"15015",2,3,216,"police",FALSE,TRUE,TRUE,"police","commAccurately",4,"(4) Often"
"15016",2,3,216,"police",FALSE,TRUE,TRUE,"probation","commAccurately",4,"(4) Often"
"15017",2,3,216,"police",FALSE,TRUE,TRUE,"research","commAccurately",4,"(4) Often"
"15018",2,3,216,"police",FALSE,TRUE,TRUE,"school","commAccurately",4,"(4) Often"
"15019",2,3,216,"police",FALSE,TRUE,TRUE,"youth_out","commAccurately",4,"(4) Often"
"15020",2,3,216,"police",FALSE,TRUE,TRUE,"city_govt","blameOthers",4,"(4) Mostly solve"
"15021",2,3,216,"police",FALSE,TRUE,TRUE,"corrections","blameOthers",4,"(4) Mostly solve"
"15022",2,3,216,"police",FALSE,TRUE,TRUE,"da_office","blameOthers",4,"(4) Mostly solve"
"15023",2,3,216,"police",FALSE,TRUE,TRUE,"emp_devel","blameOthers",4,"(4) Mostly solve"
"15024",2,3,216,"police",FALSE,TRUE,TRUE,"faith_based","blameOthers",4,"(4) Mostly solve"
"15025",2,3,216,"police",FALSE,TRUE,TRUE,"family_social","blameOthers",4,"(4) Mostly solve"
"15026",2,3,216,"police",FALSE,TRUE,TRUE,"health","blameOthers",4,"(4) Mostly solve"
"15027",2,3,216,"police",FALSE,TRUE,TRUE,"parole","blameOthers",4,"(4) Mostly solve"
"15028",2,3,216,"police",FALSE,TRUE,TRUE,"police","blameOthers",4,"(4) Mostly solve"
"15029",2,3,216,"police",FALSE,TRUE,TRUE,"probation","blameOthers",4,"(4) Mostly solve"
"15030",2,3,216,"police",FALSE,TRUE,TRUE,"research","blameOthers",4,"(4) Mostly solve"
"15031",2,3,216,"police",FALSE,TRUE,TRUE,"school","blameOthers",4,"(4) Mostly solve"
"15032",2,3,216,"police",FALSE,TRUE,TRUE,"youth_out","blameOthers",4,"(4) Mostly solve"
"15033",2,3,216,"police",FALSE,TRUE,TRUE,"city_govt","shareGoals",3,"(3) Somewhat"
"15034",2,3,216,"police",FALSE,TRUE,TRUE,"corrections","shareGoals",4,"(4) A lot"
"15035",2,3,216,"police",FALSE,TRUE,TRUE,"da_office","shareGoals",4,"(4) A lot"
"15036",2,3,216,"police",FALSE,TRUE,TRUE,"emp_devel","shareGoals",3,"(3) Somewhat"
"15037",2,3,216,"police",FALSE,TRUE,TRUE,"faith_based","shareGoals",3,"(3) Somewhat"
"15038",2,3,216,"police",FALSE,TRUE,TRUE,"family_social","shareGoals",3,"(3) Somewhat"
"15039",2,3,216,"police",FALSE,TRUE,TRUE,"health","shareGoals",3,"(3) Somewhat"
"15040",2,3,216,"police",FALSE,TRUE,TRUE,"parole","shareGoals",4,"(4) A lot"
"15041",2,3,216,"police",FALSE,TRUE,TRUE,"police","shareGoals",NA,NA
"15042",2,3,216,"police",FALSE,TRUE,TRUE,"probation","shareGoals",4,"(4) A lot"
"15043",2,3,216,"police",FALSE,TRUE,TRUE,"research","shareGoals",2,"(2) A little"
"15044",2,3,216,"police",FALSE,TRUE,TRUE,"school","shareGoals",4,"(4) A lot"
"15045",2,3,216,"police",FALSE,TRUE,TRUE,"youth_out","shareGoals",3,"(3) Somewhat"
"15046",2,3,216,"police",FALSE,TRUE,TRUE,"city_govt","knowYourWork",NA,NA
"15047",2,3,216,"police",FALSE,TRUE,TRUE,"corrections","knowYourWork",NA,NA
"15048",2,3,216,"police",FALSE,TRUE,TRUE,"da_office","knowYourWork",NA,NA
"15049",2,3,216,"police",FALSE,TRUE,TRUE,"emp_devel","knowYourWork",NA,NA
"15050",2,3,216,"police",FALSE,TRUE,TRUE,"faith_based","knowYourWork",NA,NA
"15051",2,3,216,"police",FALSE,TRUE,TRUE,"family_social","knowYourWork",NA,NA
"15052",2,3,216,"police",FALSE,TRUE,TRUE,"health","knowYourWork",NA,NA
"15053",2,3,216,"police",FALSE,TRUE,TRUE,"parole","knowYourWork",NA,NA
"15054",2,3,216,"police",FALSE,TRUE,TRUE,"police","knowYourWork",NA,NA
"15055",2,3,216,"police",FALSE,TRUE,TRUE,"probation","knowYourWork",NA,NA
"15056",2,3,216,"police",FALSE,TRUE,TRUE,"research","knowYourWork",NA,NA
"15057",2,3,216,"police",FALSE,TRUE,TRUE,"school","knowYourWork",NA,NA
"15058",2,3,216,"police",FALSE,TRUE,TRUE,"youth_out","knowYourWork",NA,NA
"15059",2,3,216,"police",FALSE,TRUE,TRUE,"city_govt","respectYourWork",NA,NA
"15060",2,3,216,"police",FALSE,TRUE,TRUE,"corrections","respectYourWork",NA,NA
"15061",2,3,216,"police",FALSE,TRUE,TRUE,"da_office","respectYourWork",NA,NA
"15062",2,3,216,"police",FALSE,TRUE,TRUE,"emp_devel","respectYourWork",NA,NA
"15063",2,3,216,"police",FALSE,TRUE,TRUE,"faith_based","respectYourWork",NA,NA
"15064",2,3,216,"police",FALSE,TRUE,TRUE,"family_social","respectYourWork",NA,NA
"15065",2,3,216,"police",FALSE,TRUE,TRUE,"health","respectYourWork",NA,NA
"15066",2,3,216,"police",FALSE,TRUE,TRUE,"parole","respectYourWork",NA,NA
"15067",2,3,216,"police",FALSE,TRUE,TRUE,"police","respectYourWork",NA,NA
"15068",2,3,216,"police",FALSE,TRUE,TRUE,"probation","respectYourWork",NA,NA
"15069",2,3,216,"police",FALSE,TRUE,TRUE,"research","respectYourWork",NA,NA
"15070",2,3,216,"police",FALSE,TRUE,TRUE,"school","respectYourWork",NA,NA
"15071",2,3,216,"police",FALSE,TRUE,TRUE,"youth_out","respectYourWork",NA,NA
"15072",2,4,216,"police",FALSE,TRUE,TRUE,"city_govt","commFreq",NA,NA
"15073",2,4,216,"police",FALSE,TRUE,TRUE,"corrections","commFreq",NA,NA
"15074",2,4,216,"police",FALSE,TRUE,TRUE,"da_office","commFreq",NA,NA
"15075",2,4,216,"police",FALSE,TRUE,TRUE,"emp_devel","commFreq",NA,NA
"15076",2,4,216,"police",FALSE,TRUE,TRUE,"faith_based","commFreq",NA,NA
"15077",2,4,216,"police",FALSE,TRUE,TRUE,"family_social","commFreq",NA,NA
"15078",2,4,216,"police",FALSE,TRUE,TRUE,"health","commFreq",NA,NA
"15079",2,4,216,"police",FALSE,TRUE,TRUE,"parole","commFreq",NA,NA
"15080",2,4,216,"police",FALSE,TRUE,TRUE,"police","commFreq",NA,NA
"15081",2,4,216,"police",FALSE,TRUE,TRUE,"probation","commFreq",NA,NA
"15082",2,4,216,"police",FALSE,TRUE,TRUE,"research","commFreq",NA,NA
"15083",2,4,216,"police",FALSE,TRUE,TRUE,"school","commFreq",NA,NA
"15084",2,4,216,"police",FALSE,TRUE,TRUE,"youth_out","commFreq",NA,NA
"15085",2,4,216,"police",FALSE,TRUE,TRUE,"city_govt","commTimely",NA,NA
"15086",2,4,216,"police",FALSE,TRUE,TRUE,"corrections","commTimely",NA,NA
"15087",2,4,216,"police",FALSE,TRUE,TRUE,"da_office","commTimely",NA,NA
"15088",2,4,216,"police",FALSE,TRUE,TRUE,"emp_devel","commTimely",NA,NA
"15089",2,4,216,"police",FALSE,TRUE,TRUE,"faith_based","commTimely",NA,NA
"15090",2,4,216,"police",FALSE,TRUE,TRUE,"family_social","commTimely",NA,NA
"15091",2,4,216,"police",FALSE,TRUE,TRUE,"health","commTimely",NA,NA
"15092",2,4,216,"police",FALSE,TRUE,TRUE,"parole","commTimely",NA,NA
"15093",2,4,216,"police",FALSE,TRUE,TRUE,"police","commTimely",NA,NA
"15094",2,4,216,"police",FALSE,TRUE,TRUE,"probation","commTimely",NA,NA
"15095",2,4,216,"police",FALSE,TRUE,TRUE,"research","commTimely",NA,NA
"15096",2,4,216,"police",FALSE,TRUE,TRUE,"school","commTimely",NA,NA
"15097",2,4,216,"police",FALSE,TRUE,TRUE,"youth_out","commTimely",NA,NA
"15098",2,4,216,"police",FALSE,TRUE,TRUE,"city_govt","commAccurately",NA,NA
"15099",2,4,216,"police",FALSE,TRUE,TRUE,"corrections","commAccurately",NA,NA
"15100",2,4,216,"police",FALSE,TRUE,TRUE,"da_office","commAccurately",NA,NA
"15101",2,4,216,"police",FALSE,TRUE,TRUE,"emp_devel","commAccurately",NA,NA
"15102",2,4,216,"police",FALSE,TRUE,TRUE,"faith_based","commAccurately",NA,NA
"15103",2,4,216,"police",FALSE,TRUE,TRUE,"family_social","commAccurately",NA,NA
"15104",2,4,216,"police",FALSE,TRUE,TRUE,"health","commAccurately",NA,NA
"15105",2,4,216,"police",FALSE,TRUE,TRUE,"parole","commAccurately",NA,NA
"15106",2,4,216,"police",FALSE,TRUE,TRUE,"police","commAccurately",NA,NA
"15107",2,4,216,"police",FALSE,TRUE,TRUE,"probation","commAccurately",NA,NA
"15108",2,4,216,"police",FALSE,TRUE,TRUE,"research","commAccurately",NA,NA
"15109",2,4,216,"police",FALSE,TRUE,TRUE,"school","commAccurately",NA,NA
"15110",2,4,216,"police",FALSE,TRUE,TRUE,"youth_out","commAccurately",NA,NA
"15111",2,4,216,"police",FALSE,TRUE,TRUE,"city_govt","blameOthers",NA,NA
"15112",2,4,216,"police",FALSE,TRUE,TRUE,"corrections","blameOthers",NA,NA
"15113",2,4,216,"police",FALSE,TRUE,TRUE,"da_office","blameOthers",NA,NA
"15114",2,4,216,"police",FALSE,TRUE,TRUE,"emp_devel","blameOthers",NA,NA
"15115",2,4,216,"police",FALSE,TRUE,TRUE,"faith_based","blameOthers",NA,NA
"15116",2,4,216,"police",FALSE,TRUE,TRUE,"family_social","blameOthers",NA,NA
"15117",2,4,216,"police",FALSE,TRUE,TRUE,"health","blameOthers",NA,NA
"15118",2,4,216,"police",FALSE,TRUE,TRUE,"parole","blameOthers",NA,NA
"15119",2,4,216,"police",FALSE,TRUE,TRUE,"police","blameOthers",NA,NA
"15120",2,4,216,"police",FALSE,TRUE,TRUE,"probation","blameOthers",NA,NA
"15121",2,4,216,"police",FALSE,TRUE,TRUE,"research","blameOthers",NA,NA
"15122",2,4,216,"police",FALSE,TRUE,TRUE,"school","blameOthers",NA,NA
"15123",2,4,216,"police",FALSE,TRUE,TRUE,"youth_out","blameOthers",NA,NA
"15124",2,4,216,"police",FALSE,TRUE,TRUE,"city_govt","shareGoals",NA,NA
"15125",2,4,216,"police",FALSE,TRUE,TRUE,"corrections","shareGoals",NA,NA
"15126",2,4,216,"police",FALSE,TRUE,TRUE,"da_office","shareGoals",NA,NA
"15127",2,4,216,"police",FALSE,TRUE,TRUE,"emp_devel","shareGoals",NA,NA
"15128",2,4,216,"police",FALSE,TRUE,TRUE,"faith_based","shareGoals",NA,NA
"15129",2,4,216,"police",FALSE,TRUE,TRUE,"family_social","shareGoals",NA,NA
"15130",2,4,216,"police",FALSE,TRUE,TRUE,"health","shareGoals",NA,NA
"15131",2,4,216,"police",FALSE,TRUE,TRUE,"parole","shareGoals",NA,NA
"15132",2,4,216,"police",FALSE,TRUE,TRUE,"police","shareGoals",NA,NA
"15133",2,4,216,"police",FALSE,TRUE,TRUE,"probation","shareGoals",NA,NA
"15134",2,4,216,"police",FALSE,TRUE,TRUE,"research","shareGoals",NA,NA
"15135",2,4,216,"police",FALSE,TRUE,TRUE,"school","shareGoals",NA,NA
"15136",2,4,216,"police",FALSE,TRUE,TRUE,"youth_out","shareGoals",NA,NA
"15137",2,4,216,"police",FALSE,TRUE,TRUE,"city_govt","knowYourWork",NA,NA
"15138",2,4,216,"police",FALSE,TRUE,TRUE,"corrections","knowYourWork",NA,NA
"15139",2,4,216,"police",FALSE,TRUE,TRUE,"da_office","knowYourWork",NA,NA
"15140",2,4,216,"police",FALSE,TRUE,TRUE,"emp_devel","knowYourWork",NA,NA
"15141",2,4,216,"police",FALSE,TRUE,TRUE,"faith_based","knowYourWork",NA,NA
"15142",2,4,216,"police",FALSE,TRUE,TRUE,"family_social","knowYourWork",NA,NA
"15143",2,4,216,"police",FALSE,TRUE,TRUE,"health","knowYourWork",NA,NA
"15144",2,4,216,"police",FALSE,TRUE,TRUE,"parole","knowYourWork",NA,NA
"15145",2,4,216,"police",FALSE,TRUE,TRUE,"police","knowYourWork",NA,NA
"15146",2,4,216,"police",FALSE,TRUE,TRUE,"probation","knowYourWork",NA,NA
"15147",2,4,216,"police",FALSE,TRUE,TRUE,"research","knowYourWork",NA,NA
"15148",2,4,216,"police",FALSE,TRUE,TRUE,"school","knowYourWork",NA,NA
"15149",2,4,216,"police",FALSE,TRUE,TRUE,"youth_out","knowYourWork",NA,NA
"15150",2,4,216,"police",FALSE,TRUE,TRUE,"city_govt","respectYourWork",NA,NA
"15151",2,4,216,"police",FALSE,TRUE,TRUE,"corrections","respectYourWork",NA,NA
"15152",2,4,216,"police",FALSE,TRUE,TRUE,"da_office","respectYourWork",NA,NA
"15153",2,4,216,"police",FALSE,TRUE,TRUE,"emp_devel","respectYourWork",NA,NA
"15154",2,4,216,"police",FALSE,TRUE,TRUE,"faith_based","respectYourWork",NA,NA
"15155",2,4,216,"police",FALSE,TRUE,TRUE,"family_social","respectYourWork",NA,NA
"15156",2,4,216,"police",FALSE,TRUE,TRUE,"health","respectYourWork",NA,NA
"15157",2,4,216,"police",FALSE,TRUE,TRUE,"parole","respectYourWork",NA,NA
"15158",2,4,216,"police",FALSE,TRUE,TRUE,"police","respectYourWork",NA,NA
"15159",2,4,216,"police",FALSE,TRUE,TRUE,"probation","respectYourWork",NA,NA
"15160",2,4,216,"police",FALSE,TRUE,TRUE,"research","respectYourWork",NA,NA
"15161",2,4,216,"police",FALSE,TRUE,TRUE,"school","respectYourWork",NA,NA
"15162",2,4,216,"police",FALSE,TRUE,TRUE,"youth_out","respectYourWork",NA,NA
"15163",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"city_govt","commFreq",NA,NA
"15164",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"da_office","commFreq",NA,NA
"15165",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"emp_devel","commFreq",NA,NA
"15166",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"faith_based","commFreq",NA,NA
"15167",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"family_social","commFreq",NA,NA
"15168",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"health","commFreq",NA,NA
"15169",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"parole","commFreq",NA,NA
"15170",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"police","commFreq",NA,NA
"15171",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"probation","commFreq",NA,NA
"15172",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"research","commFreq",NA,NA
"15173",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"school","commFreq",NA,NA
"15174",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"youth_out","commFreq",NA,NA
"15175",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"city_govt","commTimely",NA,NA
"15176",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"corrections","commTimely",NA,NA
"15177",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"da_office","commTimely",NA,NA
"15178",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"emp_devel","commTimely",NA,NA
"15179",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"faith_based","commTimely",NA,NA
"15180",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"family_social","commTimely",NA,NA
"15181",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"health","commTimely",NA,NA
"15182",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"parole","commTimely",NA,NA
"15183",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"police","commTimely",NA,NA
"15184",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"probation","commTimely",NA,NA
"15185",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"research","commTimely",NA,NA
"15186",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"school","commTimely",NA,NA
"15187",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"youth_out","commTimely",NA,NA
"15188",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"city_govt","commAccurately",NA,NA
"15189",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"corrections","commAccurately",NA,NA
"15190",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"da_office","commAccurately",NA,NA
"15191",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"emp_devel","commAccurately",NA,NA
"15192",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"faith_based","commAccurately",NA,NA
"15193",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"family_social","commAccurately",NA,NA
"15194",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"health","commAccurately",NA,NA
"15195",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"parole","commAccurately",NA,NA
"15196",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"police","commAccurately",NA,NA
"15197",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"probation","commAccurately",NA,NA
"15198",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"research","commAccurately",NA,NA
"15199",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"school","commAccurately",NA,NA
"15200",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"youth_out","commAccurately",NA,NA
"15201",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"city_govt","blameOthers",NA,NA
"15202",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"corrections","blameOthers",NA,NA
"15203",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"da_office","blameOthers",NA,NA
"15204",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"emp_devel","blameOthers",NA,NA
"15205",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"faith_based","blameOthers",NA,NA
"15206",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"family_social","blameOthers",NA,NA
"15207",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"health","blameOthers",NA,NA
"15208",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"police","blameOthers",NA,NA
"15209",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"probation","blameOthers",NA,NA
"15210",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"research","blameOthers",NA,NA
"15211",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"youth_out","blameOthers",NA,NA
"15212",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"city_govt","shareGoals",NA,NA
"15213",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"corrections","shareGoals",NA,NA
"15214",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"da_office","shareGoals",NA,NA
"15215",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"emp_devel","shareGoals",NA,NA
"15216",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"faith_based","shareGoals",NA,NA
"15217",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"family_social","shareGoals",NA,NA
"15218",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"health","shareGoals",NA,NA
"15219",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"parole","shareGoals",NA,NA
"15220",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"police","shareGoals",NA,NA
"15221",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"probation","shareGoals",NA,NA
"15222",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"research","shareGoals",NA,NA
"15223",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"school","shareGoals",NA,NA
"15224",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"youth_out","shareGoals",NA,NA
"15225",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"city_govt","knowYourWork",NA,NA
"15226",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"corrections","knowYourWork",NA,NA
"15227",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"da_office","knowYourWork",NA,NA
"15228",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"emp_devel","knowYourWork",NA,NA
"15229",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"faith_based","knowYourWork",NA,NA
"15230",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"family_social","knowYourWork",NA,NA
"15231",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"health","knowYourWork",NA,NA
"15232",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"parole","knowYourWork",NA,NA
"15233",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"police","knowYourWork",NA,NA
"15234",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"probation","knowYourWork",NA,NA
"15235",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"research","knowYourWork",NA,NA
"15236",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"school","knowYourWork",NA,NA
"15237",2,1,217,"emp_devel",FALSE,TRUE,TRUE,"youth_out","knowYourWork",NA,NA
