"","city","round","CASEID","WORKGROUP","intervention2","intervention3","intervention4","alter","within","between","var","weight","weight_label"
"1444",3,2,312,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1445",3,2,312,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1446",3,2,312,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1447",3,2,312,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1448",3,2,312,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1449",3,2,312,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1450",3,2,312,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1451",3,2,312,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1452",3,2,312,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1453",3,2,312,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1454",3,2,312,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1455",3,2,312,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1456",3,2,312,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1457",3,3,312,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1458",3,3,312,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1459",3,3,312,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1460",3,3,312,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1461",3,3,312,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1462",3,3,312,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1463",3,3,312,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1464",3,3,312,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1465",3,3,312,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1466",3,3,312,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1467",3,3,312,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1468",3,3,312,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1469",3,3,312,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1470",3,4,312,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1471",3,4,312,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1472",3,4,312,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1473",3,4,312,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1474",3,4,312,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1475",3,4,312,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1476",3,4,312,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1477",3,4,312,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1478",3,4,312,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1479",3,4,312,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1480",3,4,312,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1481",3,4,312,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1482",3,4,312,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1483",3,1,313,"emp_devel",FALSE,FALSE,FALSE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1484",3,1,313,"emp_devel",FALSE,FALSE,FALSE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1485",3,1,313,"emp_devel",FALSE,FALSE,FALSE,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1486",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1487",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1488",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1489",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1490",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1491",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1492",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1493",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1494",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1495",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1496",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1497",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1498",3,4,313,"emp_devel",FALSE,FALSE,FALSE,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1499",3,2,314,"health",FALSE,FALSE,FALSE,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1500",3,2,314,"health",FALSE,FALSE,FALSE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1501",3,2,314,"health",FALSE,FALSE,FALSE,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1502",3,2,314,"health",FALSE,FALSE,FALSE,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1503",3,2,314,"health",FALSE,FALSE,FALSE,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1504",3,2,314,"health",FALSE,FALSE,FALSE,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1505",3,2,314,"health",FALSE,FALSE,FALSE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1506",3,2,314,"health",FALSE,FALSE,FALSE,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1507",3,2,314,"health",FALSE,FALSE,FALSE,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1508",3,2,314,"health",FALSE,FALSE,FALSE,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1509",3,2,314,"health",FALSE,FALSE,FALSE,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1510",3,2,314,"health",FALSE,FALSE,FALSE,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1511",3,4,314,"health",FALSE,FALSE,FALSE,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1512",3,4,314,"health",FALSE,FALSE,FALSE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1513",3,4,314,"health",FALSE,FALSE,FALSE,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1514",3,4,314,"health",FALSE,FALSE,FALSE,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1515",3,4,314,"health",FALSE,FALSE,FALSE,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1516",3,4,314,"health",FALSE,FALSE,FALSE,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1517",3,4,314,"health",FALSE,FALSE,FALSE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1518",3,4,314,"health",FALSE,FALSE,FALSE,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1519",3,4,314,"health",FALSE,FALSE,FALSE,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1520",3,4,314,"health",FALSE,FALSE,FALSE,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1521",3,4,314,"health",FALSE,FALSE,FALSE,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1522",3,4,314,"health",FALSE,FALSE,FALSE,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1523",3,1,315,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1524",3,1,315,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1525",3,1,315,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1526",3,1,315,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1527",3,1,315,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1528",3,1,315,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1529",3,2,315,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1530",3,2,315,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1531",3,2,315,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1532",3,2,315,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1533",3,2,315,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1534",3,2,315,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1535",3,2,315,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1536",3,2,315,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1537",3,2,315,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1538",3,2,315,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1539",3,2,315,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1540",3,2,315,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1541",3,2,315,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1542",3,3,315,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1543",3,3,315,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1544",3,3,315,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1545",3,3,315,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1546",3,3,315,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1547",3,3,315,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1548",3,3,315,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1549",3,3,315,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1550",3,3,315,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1551",3,3,315,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1552",3,3,315,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1553",3,3,315,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1554",3,3,315,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1555",3,4,315,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1556",3,4,315,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1557",3,4,315,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1558",3,4,315,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1559",3,4,315,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1560",3,4,315,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1561",3,4,315,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1562",3,4,315,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1563",3,4,315,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1564",3,4,315,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1565",3,4,315,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1566",3,4,315,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1567",3,4,315,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1568",3,1,316,"police",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1569",3,1,316,"police",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1570",3,1,316,"police",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1571",3,1,316,"police",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1572",3,1,316,"police",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1573",3,1,316,"police",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1574",3,1,316,"police",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1575",3,1,316,"police",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1576",3,1,316,"police",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1577",3,1,316,"police",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1578",3,2,316,"police",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1579",3,2,316,"police",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1580",3,2,316,"police",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1581",3,2,316,"police",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1582",3,3,316,"police",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1583",3,3,316,"police",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1584",3,3,316,"police",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1585",3,3,316,"police",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1586",3,3,316,"police",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1587",3,3,316,"police",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1588",3,3,316,"police",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1589",3,3,316,"police",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1590",3,3,316,"police",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1591",3,3,316,"police",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1592",3,3,316,"police",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1593",3,3,316,"police",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1594",3,4,316,"police",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1595",3,4,316,"police",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1596",3,4,316,"police",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1597",3,4,316,"police",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1598",3,4,316,"police",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1599",3,4,316,"police",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1600",3,4,316,"police",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1601",3,4,316,"police",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1602",3,4,316,"police",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1603",3,4,316,"police",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1604",3,4,316,"police",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1605",3,4,316,"police",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1606",3,2,317,"emp_devel",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1607",3,2,317,"emp_devel",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1608",3,2,317,"emp_devel",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1609",3,2,317,"emp_devel",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1610",3,2,317,"emp_devel",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1611",3,2,317,"emp_devel",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1612",3,2,317,"emp_devel",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1613",3,2,317,"emp_devel",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1614",3,2,317,"emp_devel",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1615",3,2,317,"emp_devel",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1616",3,2,317,"emp_devel",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1617",3,2,317,"emp_devel",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1618",3,2,317,"emp_devel",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1619",3,3,317,"emp_devel",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1620",3,3,317,"emp_devel",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1621",3,3,317,"emp_devel",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1622",3,3,317,"emp_devel",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1623",3,3,317,"emp_devel",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1624",3,3,317,"emp_devel",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1625",3,3,317,"emp_devel",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1626",3,3,317,"emp_devel",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1627",3,3,317,"emp_devel",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1628",3,3,317,"emp_devel",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1629",3,3,317,"emp_devel",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1630",3,3,317,"emp_devel",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1631",3,3,317,"emp_devel",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1632",3,4,317,"emp_devel",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1633",3,4,317,"emp_devel",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1634",3,4,317,"emp_devel",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1635",3,4,317,"emp_devel",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1636",3,4,317,"emp_devel",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1637",3,4,317,"emp_devel",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1638",3,4,317,"emp_devel",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1639",3,4,317,"emp_devel",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1640",3,4,317,"emp_devel",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1641",3,4,317,"emp_devel",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1642",3,4,317,"emp_devel",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1643",3,4,317,"emp_devel",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1644",3,4,317,"emp_devel",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1645",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1646",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1647",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1648",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1649",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1650",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1651",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1652",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1653",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1654",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1655",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1656",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1657",3,2,318,"emp_devel",FALSE,FALSE,FALSE,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1658",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1659",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1660",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1661",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1662",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1663",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1664",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1665",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1666",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1667",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1668",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1669",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1670",3,4,318,"emp_devel",FALSE,FALSE,FALSE,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1671",3,1,319,"city_govt",FALSE,FALSE,FALSE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1672",3,1,319,"city_govt",FALSE,FALSE,FALSE,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1673",3,1,319,"city_govt",FALSE,FALSE,FALSE,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1674",3,1,319,"city_govt",FALSE,FALSE,FALSE,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1675",3,1,319,"city_govt",FALSE,FALSE,FALSE,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1676",3,1,319,"city_govt",FALSE,FALSE,FALSE,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1677",3,3,320,"youth_out",FALSE,NA,NA,"city_govt",FALSE,TRUE,"fully_missing",0.5,NA
"1678",3,3,320,"youth_out",FALSE,NA,NA,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
"1679",3,3,320,"youth_out",FALSE,NA,NA,"da_office",FALSE,TRUE,"fully_missing",0.5,NA
"1680",3,3,320,"youth_out",FALSE,NA,NA,"emp_devel",FALSE,TRUE,"fully_missing",0.5,NA
"1681",3,3,320,"youth_out",FALSE,NA,NA,"faith_based",FALSE,TRUE,"fully_missing",0.5,NA
"1682",3,3,320,"youth_out",FALSE,NA,NA,"family_social",FALSE,TRUE,"fully_missing",0.5,NA
"1683",3,3,320,"youth_out",FALSE,NA,NA,"health",FALSE,TRUE,"fully_missing",0.5,NA
"1684",3,3,320,"youth_out",FALSE,NA,NA,"parole",FALSE,TRUE,"fully_missing",0.5,NA
"1685",3,3,320,"youth_out",FALSE,NA,NA,"police",FALSE,TRUE,"fully_missing",0.5,NA
"1686",3,3,320,"youth_out",FALSE,NA,NA,"probation",FALSE,TRUE,"fully_missing",0.5,NA
"1687",3,3,320,"youth_out",FALSE,NA,NA,"research",FALSE,TRUE,"fully_missing",0.5,NA
"1688",3,3,320,"youth_out",FALSE,NA,NA,"school",FALSE,TRUE,"fully_missing",0.5,NA
"1689",3,3,320,"youth_out",FALSE,NA,NA,"youth_out",FALSE,TRUE,"fully_missing",0.5,NA
"1690",3,1,321,"health",FALSE,FALSE,FALSE,"corrections",FALSE,TRUE,"fully_missing",0.5,NA
